		19545315	20.01.2025	Revisión infrarrojo M4	48474833	10168881	BANDA MEDIA	PI-EC-8600-PR-05-P1-07	8600	Z2	30152518			    0.00	20.01.2025	20.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	1	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11021	8600	8600	20.01.2025	ZM							12:45:10	20.01.2025				AREA DE HORNEADO TC1500								000019878533	P006						20.01.2025	20.01.2025		MP	13:45:58	13:30:00	13:30:00	10:00:00	10:00:00	12:45:58	13:45:55	10:00:00	20.01.2025				20.01.2025	30152518				QM000019545315						PM0080
		19545003	20.01.2025	Falla de infrarrojos	48474820	10168894	BANDA SUPERIOR	PI-EC-8600-PR-05-P1-07	8600	Z2	30152518			    0.00	20.01.2025	20.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	1	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11021	8600	8600	20.01.2025	ZM							12:03:22	20.01.2025				AREA DE HORNEADO TC1500								000019878107	P006						20.01.2025	20.01.2025		MP	13:04:00	08:00:00	08:00:00	06:00:00	06:00:00	12:04:09	13:03:57	06:00:00	20.01.2025				20.01.2025	30152518				QM000019545003						PM0080
		19545004	20.01.2025	Ajuste caudal de la bomba	48474821	10168979	EQUIPO DOSIFICADOR	PI-EC-8600-PR-05-P1-05	8600	Z2	30152518			    0.00	20.01.2025	20.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	1	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11021	8600	8600	20.01.2025	ZM							12:07:35	20.01.2025				AREA DE MOLINO								000019878109	P006						20.01.2025	20.01.2025		MP	13:32:44	10:00:00	10:00:00	08:30:00	08:30:00	12:32:52	13:32:42	08:30:00	20.01.2025				20.01.2025	30152518				QM000019545004						PM0095
		19544744	20.01.2025	calibracion de fotocelda	48496401	10169000	MARCO MECÁNICO POLARIS	PI-EC-8600-PR-02-E1-A3	8600	Z2	40028452			    0.00	20.01.2025	20.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	2	MECANIC1	MECE ORAS			EM	40028452				8600	EC11020	8600	8600	27.01.2025	ZM							12:22:19	20.01.2025				EMPACADORAS PC10								000019877847	P003						27.01.2025	20.01.2025		MP	20:29:17	09:00:00	09:00:00	08:00:00	08:00:00	19:29:19	19:29:17	08:00:00	20.01.2025				27.01.2025	40028452				QM000019544744						PM0009
		19547992	20.01.2025	Revisión compuerta de Vibradoras PC10	48477440	10169024	COMPUERTAS VIBRADORES	PI-EC-8600-PR-02-E1-A1	8600	Z2	81177969			    0.00	20.01.2025	20.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	3	ELECTRI2	MECE ORAS			EM					8600	EC11020	8600	8600	29.01.2025	ZM							15:56:43	21.01.2025				VIBRADORES PC10								000019884025	P003						21.01.2025	20.01.2025		MP	07:05:52	20:00:00	16:00:00	19:00:00	14:00:00	06:05:52	24:00:00	14:00:00	20.01.2025				29.01.2025	81027427				QM000019547992						PM0143
		19547839	20.01.2025	REVISION REPUESTOS ATLAS 122	48477282	10169070	EMPACADORA 1 ATLAS 122-R PC14	PI-EC-8600-PR-01-E1-A3	8600	Z2	40285094			    0.00	20.01.2025	20.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	2	ELECTRO2	MECE ORAS			EM	40285094				8600	EC11019	8600	8600	21.01.2025	ZM							15:11:40	21.01.2025				EMPACADORAS PC14								000019883640	P001						20.01.2025	20.01.2025		MP	16:13:05	17:00:00	17:00:00	15:00:00	15:00:00	15:13:05	21:12:58	15:00:00	20.01.2025				21.01.2025	40285094				QM000019547839						PM0009
		19546378	20.01.2025	FUGA ACEITE BOMBA DOSIFICADOR SABORIZACI	48475904	10169239	M1939 MOTOR SPRAY DINAMIC	PI-EC-8600-PR-05-P1-11	8600	Z2	40285094			    0.00	20.01.2025	20.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	1	2	ELECTRO2	MECE ORAS			PR	40285094				8600	EC11021	8600	8600	20.01.2025	ZM							20:33:56	20.01.2025				AREA SABORIZADOR								000019880650	P006						20.01.2025	20.01.2025		MP	21:34:53	15:00:00	15:00:00	14:00:00	14:00:00	20:34:53	21:34:48	14:00:00	20.01.2025				20.01.2025	40285094				QM000019546378						PM0095
		19544743	20.01.2025	falla de motor M5		10169539	SISTEMA SELLO VERTICAL ATL5-PC14	PI-EC-8600-PR-01-E1-A3	8600	Z2	40028452			    0.00							1	2	MECANIC1	MEAB			EM	40028452				8600	EC11019	8600	8600		ZM							12:20:35	20.01.2025				EMPACADORAS PC14								000019877846	P001						20.01.2025	20.01.2025		MP	00:00:00	00:00:00	07:00:00	00:00:00	06:00:00	00:00:00	12:20:35	06:00:00	20.01.2025									QM000019544743						PM0009
		19545317	20.01.2025	Revisión sello vertical	48474835	10169542	SISTEMA SELLO VERTICAL ATL2-TC1500	PI-EC-8600-PR-05-E1-A3	8600	Z2	30152518			    0.00	20.01.2025	20.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	2	ELECMEC1	MECE ORAS			EM	30152518				8600	EC11021	8600	8600	21.01.2025	ZM							12:48:19	20.01.2025				EMPACADORAS TC1500								000019878537	P005						21.01.2025	20.01.2025		MP	06:08:00	13:00:00	13:00:00	12:00:00	12:00:00	05:08:00	06:07:58	12:00:00	20.01.2025				21.01.2025	40028452				QM000019545317						PM0009
		19564825	20.01.2025	REVISIÓN Y CALIBRACIÓN DE SENSOR DE TACA	48493520	10178100	TABLERO ELECTRICO ATL1-EXT.SV	PI-EC-8600-PR-03-E1-A3	8600	Z2	80927849			    0.00	20.01.2025	20.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	1	ELECTRI1	MECE ORAS			EM	80927849				8600	EC11006	8600	8600	26.01.2025	ZM							20:04:15	26.01.2025				EMPACADORAS EXT. SUAVES								000019917701	P007						20.01.2025	20.01.2025		MP	21:09:24	13:00:00	13:00:00	11:00:00	11:00:00	20:09:24	13:00:00	11:00:00	20.01.2025				26.01.2025	80927849				QM000019564825						PM0009
		19543143	20.01.2025	MT 1M ET TABLERO DE BLUEPRINT COMP1 PC10	48472837	10168853	BLUE PRINT COMPAK 1	PI-EC-8600-PR-02-E1-A4	8600	Z3	BATCHPM8600			    0.00	20.01.2025	20.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	1	ELECTRO2	MECE ORAS			EM					8600	EC11020	8600	8600	21.01.2025	ZM							23:01:12	19.01.2025				ACOMODADOR DE PAQUETES PC10								000019874366	P003						20.01.2025	20.01.2025		MP	15:46:44	21:00:00	20:00:00	19:00:00	19:00:00	14:46:44	21:46:36	00:01:12	20.01.2025				21.01.2025	40285094				QM000019543143						PM0080
		19543215	20.01.2025	AT 3M FM BANDA HORIZONTAL EXT.SV	48472839	10168872	BANDA HORIZONTAL	PI-EC-8600-PR-03-P1-05	8600	Z3	BATCHPM8600			    0.00	20.01.2025	20.01.2025	0470	Seguridad Alimentaria	PMCOD02	Tipo de Trabajo	2	1	MECANIC1	MECE ORAS			PR					8600	EC11027	8600	8600	20.01.2025	ZM							23:01:17	19.01.2025				AREA ACONDICIONADORA								000019874370	P008						20.01.2025	20.01.2025		MP	13:18:37	11:00:00	11:00:00	09:00:00	09:00:00	12:18:39	12:18:37	00:01:17	20.01.2025				20.01.2025	40028452				QM000019543215						PM0080
		19544673	20.01.2025	AT 1M FM FILTRO DE AIRE HORNO	48474462	10169120	HORNO TC1500	PI-EC-8600-PR-05-P1-07	8600	Z3	40028702			    0.00							1	3	ELECMEC1	METR ORAS			PR					8600	EC11021	8600	8600		ZM							11:05:29	20.01.2025				AREA DE HORNEADO TC1500								000019877360	P006						20.01.2025	27.01.2025		MP	00:00:00	00:00:00	12:05:29	00:00:00	12:05:29	00:00:00	11:05:29	12:05:29	21.01.2025									QM000019544673						PM0083
		19543144	20.01.2025	MT 12M FM PLATOS ORDEÑO MIGAS AT2-EX.SV	48472838	10169523	SISTEMA ROTATORIO DE MORDAZAS ATL2-EXT.S	PI-EC-8600-PR-03-E1-A3	8600	Z3	BATCHPM8600			    0.00	20.01.2025	20.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	1	ELECTRI2	MECE ORAS			EM					8600	EC11027	8600	8600	20.01.2025	ZM							23:01:13	19.01.2025				EMPACADORAS EXT. SUAVES								000019874368	P007						20.01.2025	20.01.2025		MP	21:52:55	21:30:00	08:01:13	20:00:00	00:01:13	20:52:55	20:52:49	00:01:13	20.01.2025				20.01.2025	81177969				QM000019543144						PM0009
		19543141	20.01.2025	MT 6M ET TABLERO CORRECTOR POTENCIA	48472835	10169582	TABLERO CORRECTOR FACTOR POTENCIA	PI-EC-8600-SE-01-A5	8600	Z3	BATCHPM8600			    0.00	27.01.2025	27.01.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	1	3	ELECTRI1	MECE ORAS								8600	EC11006	8600	8600	29.01.2025	ZM							23:00:36	19.01.2025				CÁMARA DE DISTRIBUCIÓN								000019874252	E019						27.01.2025	27.01.2025		MP	04:34:34	06:00:00	06:00:00	05:00:00	05:00:00	03:34:34	06:00:00	00:00:36	27.01.2025				29.01.2025	80927849				QM000019543141						PM0094
		19543142	20.01.2025	MT 2M OE VERIFICADORA DE SELLOS 5 TC1500	48472836	10320279	VERIFICADOR DE SELLOS TSC-RVS 120L-LH 5	PI-EC-8600-PR-05-E1-A4	8600	Z3	BATCHPM8600			    0.00							2	2	ELECTRI1	METR ORAS			EM					8600	EC11021	8600	8600		ZM							23:01:09	19.01.2025				VERIFICADORES DE SELLOS TC1500								000019874364	P005						19.01.2025	21.01.2025		MP	00:00:00	00:00:00	00:01:09	00:00:00	00:01:09	00:00:00	23:01:09	00:01:09	20.01.2025									QM000019543142						DT0011
		19542262	19.01.2025	LB 1M FM SISTEMA MOTRIZ ELEVADOR EXT.DR	48470659	10169067	ELEVADOR DE CANGILONES	PI-EC-8600-PR-04-P1-01	8600	Z3	BATCHPM8600			    0.00	19.01.2025	19.01.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	1	1	MECANIC1	MECE ORAS			PR					8600	EC11028	8600	8600	19.01.2025	ZM							23:01:12	18.01.2025				SISTEMA ALIMENTACIÓN								000019872497	P010						19.01.2025	19.01.2025		MP	21:20:54	19:00:00	18:00:00	16:00:00	16:00:00	20:20:56	20:20:54	00:01:12	19.01.2025				19.01.2025	40028452				QM000019542262						PM0080
		19542263	19.01.2025	MT 0,5M ET QUEMADOR TC1500	48472060	10327184	QUEMADOR TC1500	PI-EC-8600-PR-05-P1-09	8600	Z3	BATCHPM8600			    0.00							1	1	ELECMEC1	METR ORAS			PR					8600	EC11021	8600	8600		ZM							23:01:16	18.01.2025				AREA DE FREIDOR								000019872499	P006						18.01.2025	19.01.2025		MP	00:00:00	00:00:00	08:01:16	00:00:00	00:01:16	00:00:00	23:01:16	00:01:16	19.01.2025									QM000019542263						PM0027
		19539993	18.01.2025	Montaje motor de bomba	48469652			PI-EC-8600-PR-05-P1-03	8600	Z2	30152518			    0.00	18.01.2025	18.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo		2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11021	8600	8600	18.01.2025	ZM							12:19:50	18.01.2025				AREA REPOSO								000019868625	P006						18.01.2025	18.01.2025		MP	13:20:52	08:00:00	08:00:00	06:00:00	06:00:00	12:21:02	13:20:50	06:00:00	18.01.2025				18.01.2025	30152518				QM000019539993						DT0011
		19542927	18.01.2025	matto de marco cambio de  piston	48472587	10168997	CARRO BASCULANTE COMPACK 2	PI-EC-8600-PR-02-E1-A3	8600	Z2	40028452			    0.00	18.01.2025	18.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	2	MECANIC1	MECE ORAS			EM	40028452				8600	EC11020	8600	8600	22.01.2025	ZM							19:59:58	19.01.2025				EMPACADORAS PC10								000019873869	P003						18.01.2025	18.01.2025		MP	05:32:21	09:00:00	08:00:00	07:00:00	06:00:00	04:32:21	09:00:00	06:00:00	18.01.2025				22.01.2025	80869611				QM000019542927						PM0009
		19542933	18.01.2025	Montaje de bobina plato dispersor	48472593	10169290	TABLERO ELÉCTRICO TNA	PI-EC-8600-PR-03-E1-A3	8600	Z2	40028452			    0.00	18.01.2025	18.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	1	MECANIC1	MECE ORAS			EM	40028452				8600	EC11020	8600	8600	22.01.2025	ZM							20:12:59	19.01.2025				EMPACADORAS EXT. SUAVES								000019873931	P003						18.01.2025	18.01.2025		MP	05:29:47	12:00:00	12:00:00	09:00:00	09:06:29	04:29:47	12:00:00	09:00:00	18.01.2025				22.01.2025	80869611				QM000019542933						PM0044
		19539356	18.01.2025	MTT ABRASIVOS PELADOR PC14	48469028	10169413	SISTEMA ABRASIVO DE PELADO	PI-EC-8600-PR-01-P1-04	8600	Z2	40285094			    0.00	18.01.2025	18.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	2	ELECTRO2	MECE ORAS			PR	40285094				8600	EC11019	8600	8600	21.01.2025	ZM							01:56:34	18.01.2025				AREA DE PELADO								000019866690	P002						18.01.2025	18.01.2025		MP	16:04:40	12:00:00	12:00:00	08:00:00	08:00:00	15:04:40	14:00:00	08:00:00	18.01.2025				21.01.2025	40285094				QM000019539356						PM0086
		19539994	18.01.2025	INSTALACIÓN DE BOMBA VACÍO GUACP	48469654	10169489	TABLEROS ELECTRICOS GUACP 3	PI-EC-8600-PR-05-E1-A8	8600	Z2	80927849			    0.00	18.01.2025	18.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	3	3	ELECTRI1	MECE ORAS			EM	80927849				8600	EC11021	8600	8600	18.01.2025	ZM							12:21:38	18.01.2025				ENCARTONADORAS TC1500								000019868628	P005						18.01.2025	18.01.2025		MP	13:26:10	11:00:00	11:00:00	06:00:00	06:00:00	12:26:10	11:00:00	06:00:00	18.01.2025				18.01.2025	80869611				QM000019539994						DT0011
		19539716	18.01.2025	MT 3M ET SIST. MEC BLUEPRINT POLAR PC10	48469601	10168851	BLUE PRINT 1 POLARIS	PI-EC-8600-PR-02-E1-A4	8600	Z3	BATCHPM8600			    0.00	21.01.2025	21.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	1	ELECTRO2	MECE ORAS			EM					8600	EC11020	8600	8600	22.01.2025	ZM							23:00:42	17.01.2025				ACOMODADOR DE PAQUETES PC10								000019867583	P003						21.01.2025	21.01.2025		MP	20:05:20	21:00:00	21:00:00	16:00:00	16:00:00	19:05:20	21:05:14	00:00:42	21.01.2025				22.01.2025	40285094				QM000019539716						PM0080
		19539735	18.01.2025	AT 2M FM LUB. IMPULSOR REBANADOR 2 PC10	48469680	10169040	CONJUNTO MOTRIZ REBANADOR 2 PC10	PI-EC-8600-PR-02-P1-02	8600	Z3	BATCHPM8600			    0.00	18.01.2025	18.01.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	2	3	ELECTRI3	MECE ORAS			PR					8600	EC11006	8600	8600	18.01.2025	ZM							23:01:32	17.01.2025				AREA DE REBANADORES								000019867621	E006						18.01.2025	18.01.2025		MP	13:24:20	09:00:00	09:00:00	08:00:00	08:00:00	12:24:20	09:00:00	00:01:32	18.01.2025				18.01.2025	80869611				QM000019539735						PM0120
		19539734	18.01.2025	CA 3M ET TABLERO SABORIZACION PC10	48469619	10169634	MCSAB-PC10 TABLERO DE SABORIZACION	PI-EC-8600-PR-02-P1-06	8600	Z3	BATCHPM8600			    0.00	18.01.2025	18.01.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	2	3	ELECTRI3	MECE ORAS			PR					8600	EC11020	8600	8600	18.01.2025	ZM							23:01:31	17.01.2025				AREA DE SABORIZACIÓN								000019867619	P004						18.01.2025	25.01.2025		MP	13:18:31	08:00:00	13:16:10	07:00:00	13:16:10	12:18:31	08:00:00	00:01:31	19.01.2025				18.01.2025	80869611				QM000019539734						PM0094
		19539717	18.01.2025	MT 3M OE TANQUE PULMON	48469602	10169664	TANQUE PULMON	PI-EC-8600-SE-01-A2	8600	Z3	BATCHPM8600			    0.00	18.01.2025	18.01.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	1	3	ELECTRI3	MECE ORAS								8600	EC11006	8600	8600	18.01.2025	ZM							23:00:45	17.01.2025				SALA COMPRESORES								000019867585	E011						18.01.2025	18.01.2025		MP	13:13:17	07:00:00	07:00:00	06:00:00	06:00:00	12:13:17	07:00:00	00:00:45	18.01.2025				18.01.2025	80869611				QM000019539717						PM0108
		19538619	17.01.2025	Cambio de celdas de carga.	48468545	10169353	PESADORA 3 ISHIDA RV-218 TC1500	PI-EC-8600-PR-05-E1-A2	8600	Z2	80869611			    0.00	17.01.2025	17.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	3	ELECTRI3	MECE ORAS			EM	80869611				8600	EC11021	8600	8600	23.01.2025	ZM							12:46:20	17.01.2025				PESADORAS TC1500								000019865378	P005						17.01.2025	17.01.2025		MP	23:29:18	13:00:00	13:00:00	07:00:00	07:00:00	22:29:18	13:00:00	07:00:00	17.01.2025				23.01.2025	81178720				QM000019538619						PM0122
		19539616	17.01.2025	Revisión indicador de nivel	48468845	10169675	TINA DE REPOSO 4	PI-EC-8600-PR-05-P1-03	8600	Z2	30152518			    0.00	17.01.2025	17.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11021	8600	8600	17.01.2025	ZM							20:23:59	17.01.2025				AREA REPOSO								000019867260	P006						17.01.2025	17.01.2025		MP	21:31:39	21:00:00	21:30:00	16:30:00	16:30:00	20:31:53	21:31:37	16:30:00	17.01.2025				17.01.2025	30152518				QM000019539616						PM0108
		19539615	17.01.2025	Revisión indicador de nivel	48468844	10169680	TINA DE REPOSO 9	PI-EC-8600-PR-05-P1-03	8600	Z2	30152518			    0.00	17.01.2025	17.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11021	8600	8600	17.01.2025	ZM							20:19:40	17.01.2025				AREA REPOSO								000019867258	P006						17.01.2025	17.01.2025		MP	21:20:51	16:30:00	16:30:00	14:00:00	14:00:00	20:24:16	21:20:49	14:00:00	17.01.2025				17.01.2025	30152518				QM000019539615						PM0108
		19535676	17.01.2025	MT 6M OE SISTEMA MOTRIZ TROMPO 2 EXT.SV	48464978	10169701	TROMPO ALIMENTADOR 2	PI-EC-8600-PR-03-P1-01	8600	Z3	BATCHPM8600			    0.00	17.01.2025	17.01.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	2	1	MECANIC1	MECE ORAS			PR					8600	EC11027	8600	8600	17.01.2025	ZM							23:00:53	16.01.2025				AREA DE ALIMENTACIÓN								000019859462	P008						17.01.2025	17.01.2025		MP	11:50:01	11:00:00	11:00:00	08:00:00	08:00:00	10:50:03	10:50:01	00:00:53	17.01.2025				17.01.2025	40028452				QM000019535676						PM0012
		19535624	17.01.2025	MT 3M ET SIST. MEC BLUEPRINT COMP4 PC10	48464976	10211422	BLUE PRINT COMPAK 4	PI-EC-8600-PR-02-E1-A4	8600	Z3	BATCHPM8600			    0.00	17.01.2025	18.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	1	ELECTRO2	MECE ORAS			EM					8600	EC11020	8600	8600	20.01.2025	ZM							23:00:31	16.01.2025				ACOMODADOR DE PAQUETES PC10								000019859458	P003						18.01.2025	18.01.2025		MP	20:56:28	03:00:00	03:00:00	22:00:00	22:00:00	19:56:28	05:56:10	00:00:31	17.01.2025				20.01.2025	40285094				QM000019535624						PM0080
		19537643	16.01.2025	BANDA SALIDA OPTYX				PI-EC-8600-PR-01	8600	Z1	40285234			    0.00	16.01.2025								MECANIC1	MEAB				CRISTIAN C.				8600	EC11019	8600	8600		ZM							06:26:18	17.01.2025				LINEA 1: PC-14								000019863604							16.01.2025			MP	00:00:00	00:00:00	00:00:00	11:20:00	07:22:58	06:38:34	11:20:00	06:00:00	17.01.2025				22.01.2025	40285234				QM000019537643				X		DT0011
		19533946	16.01.2025	Resistencia de calentamiento de mordaza	48463326	10169083	EMPACADORA COMPACK 2	PI-EC-8600-PR-02-E1-A3	8600	Z1	81178720			    0.00	16.01.2025	16.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2		ELECTRO1	MECE ORAS			EM					8600	EC11020	8600	8600	16.01.2025	ZM							11:01:28	16.01.2025				EMPACADORAS PC10								000019856056	P003						16.01.2025			MP	12:21:31	08:00:00	00:00:00	08:00:00	11:58:43	11:21:34	08:00:00	11:58:43	16.01.2025				16.01.2025	81178720				QM000019533946				X		PM0009
		19535089	16.01.2025	Daño  banda thermodrive	48465068	10168878	BANDA ALIMENTACIÓN SAZONADO	PI-EC-8600-PR-01-P1-13	8600	Z2	30152518			    0.00	16.01.2025	16.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	2	ELECMEC1	MECE ORAS				30152518				8600	EC11019	8600	8600	16.01.2025	ZM							18:30:35	16.01.2025				AREA DE SABORIZACIÓN B+								000019858390	P002						16.01.2025	16.01.2025		MP	20:36:46	15:30:00	15:30:00	14:00:00	14:00:00	19:36:46	18:00:00	14:00:00	16.01.2025				16.01.2025	80927849				QM000019535089						PM0080
		19539431	16.01.2025	Revisión fuga aceite tubería Marmita ExS	48469383	10168943	BOMBA DE RECIRCULACION 1	PI-EC-8600-PR-03-P1-04	8600	Z2	81177969			    0.00	16.01.2025	17.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	1	3	ELECTRI2	MECE ORAS			PR	81177969				8600	EC11027	8600	8600	17.01.2025	ZM							21:33:47	17.01.2025				AREA SABORIZADOR								000019867456	P008						18.01.2025	24.01.2025		MP	22:35:45	00:00:00	22:31:52	23:00:00	22:31:52	21:35:45	24:00:00	14:00:00	18.01.2025				17.01.2025	81177969				QM000019539431						PM0095
		19535090	16.01.2025	Revisión trampas de vapor	48465069	10168959	TANQUE ALMACENAMIENTO AGUA CALIENTE	PI-EC-8600-SE-02-A6	8600	Z2	30152518			    0.00	16.01.2025	16.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	3	2	ELECMEC1	MECE ORAS				30152518				8600	EC11006	8600	8600	16.01.2025	ZM							18:38:59	16.01.2025				AREA CALENTAMIENTO DE AGUA								000019858392	E017						16.01.2025	16.01.2025		MP	19:41:31	17:00:00	17:00:00	15:30:00	15:30:00	18:41:40	19:41:29	15:30:00	16.01.2025				16.01.2025	30152518				QM000019535090						PM0095
		19535129	16.01.2025	Limpieza equipo dosificador	48465039	10168979	EQUIPO DOSIFICADOR	PI-EC-8600-PR-05-P1-05	8600	Z2	30152518			    0.00	16.01.2025	16.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	1	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11021	8600	8600	16.01.2025	ZM							20:25:51	16.01.2025				AREA DE MOLINO								000019858450	P006						16.01.2025	16.01.2025		MP	21:35:02	21:30:00	21:30:00	18:30:00	18:30:00	20:35:13	21:34:59	18:30:00	16.01.2025				16.01.2025	30152518				QM000019535129						PM0095
		19532992	16.01.2025	mantenimientoi del motor	48462848	10169036	MOTOR AIR SWEEP PC10	PI-EC-8600-PR-02-P1-03	8600	Z2	40028452			    0.00	15.01.2025	15.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	3	MECANIC1	METR ORAS			PR	40028452				8600	EC11020	8600	8600		ZM							05:40:01	16.01.2025				AREA DE LAVADOR								000019854338	P008						15.01.2025	16.01.2025		MP	00:00:00	09:00:00	09:00:00	08:00:00	08:00:00	00:00:00	08:00:00	08:00:00	16.01.2025									QM000019532992						PM0044
		19535132	16.01.2025	Revisión bomba	48465561	10169056	LAVADOR DE HOJUELAS PC10	PI-EC-8600-PR-02-P1-03	8600	Z2	30152518			    0.00	16.01.2025	16.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11020	8600	8600	16.01.2025	ZM							20:37:43	16.01.2025				AREA DE LAVADOR								000019859305	P004						16.01.2025	16.01.2025		MP	21:38:53	20:30:00	20:30:00	19:30:00	19:30:00	20:39:03	21:38:51	19:30:00	16.01.2025				16.01.2025	30152518				QM000019535132						PM0116
		19533950	16.01.2025	Resistencia de calentamiento de mordaza	48463329	10169083	EMPACADORA COMPACK 2	PI-EC-8600-PR-02-E1-A3	8600	Z2	81178720			    0.00	16.01.2025	16.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	2	ELECTRO1	MECE ORAS			EM					8600	EC11020	8600	8600	17.01.2025	ZM							11:29:35	16.01.2025				EMPACADORAS PC10								000019856124	P003						16.01.2025	16.01.2025		MP	08:37:06	10:00:00	10:00:00	08:00:00	08:00:00	07:37:06	10:00:00	08:00:00	16.01.2025				17.01.2025	80869611				QM000019533950						PM0009
		19535092	16.01.2025	Falta elevador de tanques	48465070	10169417	TANQUE PRECALENTAMIETO DE AGUA	PI-EC-8600-SE-01-A3	8600	Z2	30152518			    0.00	16.01.2025	16.01.2025	1060	Seguridad	PMCOD02	Tipo de Trabajo	2	2	ELECMEC1	MECE ORAS				30152518				8600	EC11006	8600	8600	16.01.2025	ZM							19:02:55	16.01.2025				SALA CALDERO								000019858415	E007						16.01.2025	16.01.2025		MP	20:06:09	18:00:00	18:00:00	17:00:00	17:00:00	19:06:21	20:06:07	17:00:00	16.01.2025				16.01.2025	30152518				QM000019535092						PM0134
		19535632	16.01.2025	Análisis de averia OT 48394423 RCA	48467640	10169530	SISTEMA ROTATORIO DE MORDAZAS ATL6-PC14	PI-EC-8600-PR-01-E1-A3	8600	Z2	81177969			    0.00	17.01.2025	17.01.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	3	ELECTRI2	MECE ORAS			EM					8600	EC11019	8600	8600	20.01.2025	ZM							04:07:58	17.01.2025				EMPACADORAS PC14								000019863449	P001						17.01.2025	17.01.2025		MP	21:32:25	05:00:00	03:00:00	01:00:00	22:00:00	20:32:25	24:00:00	14:00:00	16.01.2025				20.01.2025	81027427				QM000019535632						PM0009
		19532784	16.01.2025	MT 2M OE VERIFICADORA DE SELLOS 2 PC14	48462951	10168831	VERIFICADOR DE SELLOS TSC-RVS 120R-RH 2	PI-EC-8600-PR-01-E1-A6	8600	Z3	BATCHPM8600			    0.00	18.01.2025	18.01.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	2	3	ELECTRI3	MECE ORAS			EM					8600	EC11019	8600	8600	21.01.2025	ZM							23:01:34	15.01.2025				VERIFICADORES DE SELLOS PC14								000019853980	P001						18.01.2025	18.01.2025		MP	05:44:17	11:00:00	11:00:00	08:00:00	08:00:00	04:44:17	11:00:00	00:01:34	18.01.2025				21.01.2025	80869611				QM000019532784						000000001
		19532977	15.01.2025	HABRE FACIL EN BOLSA COMPACK #2	48465681	10168997	CARRO BASCULANTE COMPACK 2	PI-EC-8600-PR-02-E1-A3	8600	Z1	40285326			    5.00	15.01.2025	16.01.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2		ELECTRO2	MECE ORAS			EM	30163136				8600	EC11020	8600	8600	20.01.2025	ZM							02:23:43	16.01.2025				EMPACADORAS PC10								000019854220	P003						20.01.2025			MP	21:32:27	04:00:00	00:00:00	23:00:00	03:16:35	20:32:27	20:32:27	23:00:00	16.01.2025				20.01.2025	81027427				QM000019532977				X		PM0009
